ID,Hours,Machine ID,Department,MSEB Zone,KWH Reading,Consumption,P#F,Parts produced,Molten Metal,Batch ID,Cost of Energy,KWH_Tonne,KWH_part,Date
588,11,IF2,Melting,Zone C,138107,579,0.92,0,875,B0588,"₹ 5,211.00",661.7142857,0,8-Aug-24
597,20,IF2,Melting,Zone D,143436,565,0.92,0,993,B0597,"₹ 6,215.00",568.9828802,0,8-Aug-24
611,10,IF2,Melting,Zone C,151816,580,0.92,0,895,B0611,"₹ 5,220.00",648.0446927,0,9-Aug-24
618,17,IF2,Melting,Zone B,155991,591,0.92,0,972,B0618,"₹ 4,137.00",608.0246914,0,9-Aug-24
630,5,IF2,Melting,Zone A,163162,603,0.92,0,951,B0630,"₹ 3,015.00",634.0694006,0,10-Aug-24
633,8,IF2,Melting,Zone B,164980,602,0.92,0,826,B0633,"₹ 4,214.00",728.8135593,0,10-Aug-24
643,18,IF2,Melting,Zone D,170985,634,0.92,0,999,B0643,"₹ 6,974.00",634.6346346,0,10-Aug-24
644,19,IF2,Melting,Zone D,171609,624,0.92,0,876,B0644,"₹ 6,864.00",712.3287671,0,10-Aug-24
647,22,IF2,Melting,Zone A,173457,579,0.92,0,882,B0647,"₹ 2,895.00",656.462585,0,10-Aug-24
653,4,IF2,Melting,Zone A,177061,641,0.92,0,927,B0653,"₹ 3,205.00",691.4778857,0,11-Aug-24
654,5,IF2,Melting,Zone A,177624,563,0.92,0,844,B0654,"₹ 2,815.00",667.0616114,0,11-Aug-24
658,9,IF2,Melting,Zone C,180070,570,0.92,0,947,B0658,"₹ 5,130.00",601.9007392,0,11-Aug-24
661,12,IF2,Melting,Zone B,181903,631,0.92,0,897,B0661,"₹ 4,417.00",703.4559643,0,11-Aug-24
664,15,IF2,Melting,Zone B,183786,609,0.92,0,927,B0664,"₹ 4,263.00",656.9579288,0,11-Aug-24
666,17,IF2,Melting,Zone B,184911,563,0.92,0,911,B0666,"₹ 3,941.00",618.0021954,0,11-Aug-24
675,2,IF2,Melting,Zone A,190290,612,0.92,0,956,B0675,"₹ 3,060.00",640.167364,0,12-Aug-24
679,6,IF2,Melting,Zone B,192689,564,0.92,0,936,B0679,"₹ 3,948.00",602.5641026,0,12-Aug-24
684,11,IF2,Melting,Zone C,195685,615,0.92,0,861,B0684,"₹ 5,535.00",714.2857143,0,12-Aug-24
685,12,IF2,Melting,Zone B,196298,613,0.92,0,987,B0685,"₹ 4,291.00",621.0739615,0,12-Aug-24
688,15,IF2,Melting,Zone B,198135,602,0.92,0,999,B0688,"₹ 4,214.00",602.6026026,0,12-Aug-24
692,19,IF2,Melting,Zone D,200606,638,0.92,0,818,B0692,"₹ 7,018.00",779.9511002,0,12-Aug-24
697,0,IF2,Melting,Zone A,203615,610,0.92,0,825,B0697,"₹ 3,050.00",739.3939394,0,13-Aug-24
699,2,IF2,Melting,Zone A,204777,587,0.92,0,902,B0699,"₹ 2,935.00",650.7760532,0,13-Aug-24
706,9,IF2,Melting,Zone C,209007,603,0.92,0,835,B0706,"₹ 5,427.00",722.1556886,0,13-Aug-24
707,10,IF2,Melting,Zone C,209558,551,0.92,0,907,B0707,"₹ 4,959.00",607.4972437,0,13-Aug-24
708,11,IF2,Melting,Zone C,210149,591,0.92,0,944,B0708,"₹ 5,319.00",626.059322,0,13-Aug-24
712,15,IF2,Melting,Zone B,212501,550,0.92,0,910,B0712,"₹ 3,850.00",604.3956044,0,13-Aug-24
714,17,IF2,Melting,Zone B,213683,603,0.92,0,842,B0714,"₹ 4,221.00",716.152019,0,13-Aug-24
720,23,IF2,Melting,Zone A,217149,560,0.92,0,912,B0720,"₹ 2,800.00",614.0350877,0,13-Aug-24
362,1,IF2,Melting,Zone A,2432,573,0.93,0,959,B0362,"₹ 2,865.00",597.4973931,0,30-Jul-24
372,11,IF2,Melting,Zone C,8504,636,0.93,0,820,B0372,"₹ 5,724.00",775.6097561,0,30-Jul-24
378,17,IF2,Melting,Zone B,12147,600,0.93,0,859,B0378,"₹ 4,200.00",698.4866123,0,30-Jul-24
381,20,IF2,Melting,Zone D,13959,610,0.93,0,909,B0381,"₹ 6,710.00",671.0671067,0,30-Jul-24
390,5,IF2,Melting,Zone A,19247,560,0.93,0,821,B0390,"₹ 2,800.00",682.0950061,0,31-Jul-24
396,11,IF2,Melting,Zone C,22732,565,0.93,0,894,B0396,"₹ 5,085.00",631.9910515,0,31-Jul-24
402,17,IF2,Melting,Zone B,26331,573,0.93,0,946,B0402,"₹ 4,011.00",605.7082452,0,31-Jul-24
408,23,IF2,Melting,Zone A,30013,621,0.93,0,992,B0408,"₹ 3,105.00",626.0080645,0,31-Jul-24
409,0,IF2,Melting,Zone A,30609,596,0.93,0,938,B0409,"₹ 2,980.00",635.3944563,0,1-Aug-24
413,4,IF2,Melting,Zone A,32924,566,0.93,0,988,B0413,"₹ 2,830.00",572.8744939,0,1-Aug-24
419,10,IF2,Melting,Zone C,36607,620,0.93,0,960,B0419,"₹ 5,580.00",645.8333333,0,1-Aug-24
422,13,IF2,Melting,Zone B,38451,601,0.93,0,928,B0422,"₹ 4,207.00",647.6293103,0,1-Aug-24
427,18,IF2,Melting,Zone D,41394,626,0.93,0,927,B0427,"₹ 6,886.00",675.2966559,0,1-Aug-24
428,19,IF2,Melting,Zone D,41963,569,0.93,0,915,B0428,"₹ 6,259.00",621.8579235,0,1-Aug-24
438,5,IF2,Melting,Zone A,47931,582,0.93,0,887,B0438,"₹ 2,910.00",656.1443067,0,2-Aug-24
441,8,IF2,Melting,Zone B,49838,648,0.93,0,857,B0441,"₹ 4,536.00",756.126021,0,2-Aug-24
445,12,IF2,Melting,Zone B,52260,636,0.93,0,957,B0445,"₹ 4,452.00",664.5768025,0,2-Aug-24
448,15,IF2,Melting,Zone B,54106,647,0.93,0,938,B0448,"₹ 4,529.00",689.7654584,0,2-Aug-24
455,22,IF2,Melting,Zone A,58267,597,0.93,0,851,B0455,"₹ 2,985.00",701.5276146,0,2-Aug-24
457,0,IF2,Melting,Zone A,59449,611,0.93,0,970,B0457,"₹ 3,055.00",629.8969072,0,3-Aug-24
462,5,IF2,Melting,Zone A,62533,623,0.93,0,835,B0462,"₹ 3,115.00",746.1077844,0,3-Aug-24
467,10,IF2,Melting,Zone C,65512,579,0.93,0,843,B0467,"₹ 5,211.00",686.8327402,0,3-Aug-24
468,11,IF2,Melting,Zone C,66136,624,0.93,0,822,B0468,"₹ 5,616.00",759.1240876,0,3-Aug-24
481,0,IF2,Melting,Zone A,73852,580,0.93,0,852,B0481,"₹ 2,900.00",680.7511737,0,4-Aug-24
483,2,IF2,Melting,Zone A,75013,608,0.93,0,890,B0483,"₹ 3,040.00",683.1460674,0,4-Aug-24
485,4,IF2,Melting,Zone A,76165,554,0.93,0,928,B0485,"₹ 2,770.00",596.9827586,0,4-Aug-24
489,8,IF2,Melting,Zone B,78589,564,0.93,0,891,B0489,"₹ 3,948.00",632.996633,0,4-Aug-24
490,9,IF2,Melting,Zone C,79139,550,0.93,0,977,B0490,"₹ 4,950.00",562.9477994,0,4-Aug-24
491,10,IF2,Melting,Zone C,79690,551,0.93,0,820,B0491,"₹ 4,959.00",671.9512195,0,4-Aug-24
494,13,IF2,Melting,Zone B,81488,598,0.93,0,969,B0494,"₹ 4,186.00",617.131063,0,4-Aug-24
496,15,IF2,Melting,Zone B,82733,637,0.93,0,968,B0496,"₹ 4,459.00",658.0578512,0,4-Aug-24
504,23,IF2,Melting,Zone A,87447,575,0.93,0,894,B0504,"₹ 2,875.00",643.1767338,0,4-Aug-24
508,3,IF2,Melting,Zone A,89900,609,0.93,0,993,B0508,"₹ 3,045.00",613.2930514,0,5-Aug-24
513,8,IF2,Melting,Zone B,92927,582,0.93,0,870,B0513,"₹ 4,074.00",668.9655172,0,5-Aug-24
522,17,IF2,Melting,Zone B,98453,616,0.93,0,807,B0522,"₹ 4,312.00",763.3209418,0,5-Aug-24
524,19,IF2,Melting,Zone D,99602,569,0.93,0,874,B0524,"₹ 6,259.00",651.0297483,0,5-Aug-24
531,2,IF2,Melting,Zone A,103878,641,0.93,0,987,B0531,"₹ 3,205.00",649.4427558,0,6-Aug-24
538,9,IF2,Melting,Zone C,108212,568,0.93,0,967,B0538,"₹ 5,112.00",587.3836608,0,6-Aug-24
552,23,IF2,Melting,Zone A,116685,592,0.93,0,907,B0552,"₹ 2,960.00",652.7012128,0,6-Aug-24
554,1,IF2,Melting,Zone A,117880,564,0.93,0,886,B0554,"₹ 2,820.00",636.5688488,0,7-Aug-24
555,2,IF2,Melting,Zone A,118470,590,0.93,0,941,B0555,"₹ 2,950.00",626.9925611,0,7-Aug-24
556,3,IF2,Melting,Zone A,119057,587,0.93,0,810,B0556,"₹ 2,935.00",724.691358,0,7-Aug-24
557,4,IF2,Melting,Zone A,119626,569,0.93,0,999,B0557,"₹ 2,845.00",569.5695696,0,7-Aug-24
567,14,IF2,Melting,Zone B,125653,615,0.93,0,958,B0567,"₹ 4,305.00",641.9624217,0,7-Aug-24
571,18,IF2,Melting,Zone D,128017,562,0.93,0,803,B0571,"₹ 6,182.00",699.875467,0,7-Aug-24
575,22,IF2,Melting,Zone A,130366,562,0.93,0,856,B0575,"₹ 2,810.00",656.5420561,0,7-Aug-24
577,0,IF2,Melting,Zone A,131621,611,0.93,0,855,B0577,"₹ 3,055.00",714.619883,0,8-Aug-24
584,7,IF2,Melting,Zone B,135773,622,0.93,0,938,B0584,"₹ 4,354.00",663.1130064,0,8-Aug-24
586,9,IF2,Melting,Zone C,136951,597,0.93,0,886,B0586,"₹ 5,373.00",673.8148984,0,8-Aug-24
599,22,IF2,Melting,Zone A,144669,645,0.93,0,939,B0599,"₹ 3,225.00",686.9009585,0,8-Aug-24
602,1,IF2,Melting,Zone A,146520,642,0.93,0,919,B0602,"₹ 3,210.00",698.5854189,0,9-Aug-24
617,16,IF2,Melting,Zone B,155400,603,0.93,0,938,B0617,"₹ 4,221.00",642.8571429,0,9-Aug-24
619,18,IF2,Melting,Zone D,156569,578,0.93,0,849,B0619,"₹ 6,358.00",680.8009423,0,9-Aug-24
621,20,IF2,Melting,Zone D,157741,589,0.93,0,848,B0621,"₹ 6,479.00",694.5754717,0,9-Aug-24
623,22,IF2,Melting,Zone A,158991,650,0.93,0,826,B0623,"₹ 3,250.00",786.9249395,0,9-Aug-24
624,23,IF2,Melting,Zone A,159600,609,0.93,0,813,B0624,"₹ 3,045.00",749.0774908,0,9-Aug-24
625,0,IF2,Melting,Zone A,160183,583,0.93,0,917,B0625,"₹ 2,915.00",635.7688113,0,10-Aug-24
632,7,IF2,Melting,Zone B,164378,586,0.93,0,961,B0632,"₹ 4,102.00",609.7814776,0,10-Aug-24
640,15,IF2,Melting,Zone B,169193,602,0.93,0,843,B0640,"₹ 4,214.00",714.1162515,0,10-Aug-24
641,16,IF2,Melting,Zone B,169775,582,0.93,0,925,B0641,"₹ 4,074.00",629.1891892,0,10-Aug-24
646,21,IF2,Melting,Zone D,172878,628,0.93,0,948,B0646,"₹ 6,908.00",662.4472574,0,10-Aug-24
650,1,IF2,Melting,Zone A,175243,611,0.93,0,853,B0650,"₹ 3,055.00",716.2954279,0,11-Aug-24
660,11,IF2,Melting,Zone C,181272,576,0.93,0,987,B0660,"₹ 5,184.00",583.5866261,0,11-Aug-24
665,16,IF2,Melting,Zone B,184348,562,0.93,0,846,B0665,"₹ 3,934.00",664.3026005,0,11-Aug-24
673,0,IF2,Melting,Zone A,189033,607,0.93,0,858,B0673,"₹ 3,035.00",707.4592075,0,12-Aug-24
687,14,IF2,Melting,Zone B,197533,629,0.93,0,848,B0687,"₹ 4,403.00",741.745283,0,12-Aug-24
689,16,IF2,Melting,Zone B,198769,634,0.93,0,938,B0689,"₹ 4,438.00",675.9061834,0,12-Aug-24
694,21,IF2,Melting,Zone D,201843,647,0.93,0,962,B0694,"₹ 7,117.00",672.5571726,0,12-Aug-24
705,8,IF2,Melting,Zone B,208404,621,0.93,0,851,B0705,"₹ 4,347.00",729.7297297,0,13-Aug-24
709,12,IF2,Melting,Zone B,210796,647,0.93,0,893,B0709,"₹ 4,529.00",724.5240761,0,13-Aug-24
711,14,IF2,Melting,Zone B,211951,568,0.93,0,868,B0711,"₹ 3,976.00",654.3778802,0,13-Aug-24
716,19,IF2,Melting,Zone D,214886,636,0.93,0,871,B0716,"₹ 6,996.00",730.195178,0,13-Aug-24
364,3,IF2,Melting,Zone A,3652,618,0.91,0,855,B0364,"₹ 3,090.00",722.8070175,0,30-Jul-24
367,6,IF2,Melting,Zone B,5370,571,0.91,0,814,B0367,"₹ 3,997.00",701.4742015,0,30-Jul-24
373,12,IF2,Melting,Zone B,9133,629,0.91,0,903,B0373,"₹ 4,403.00",696.5669989,0,30-Jul-24
374,13,IF2,Melting,Zone B,9711,578,0.91,0,808,B0374,"₹ 4,046.00",715.3465347,0,30-Jul-24
376,15,IF2,Melting,Zone B,10946,626,0.91,0,859,B0376,"₹ 4,382.00",728.7543655,0,30-Jul-24
379,18,IF2,Melting,Zone D,12710,563,0.91,0,950,B0379,"₹ 6,193.00",592.6315789,0,30-Jul-24
382,21,IF2,Melting,Zone D,14549,590,0.91,0,849,B0382,"₹ 6,490.00",694.9352179,0,30-Jul-24
384,23,IF2,Melting,Zone A,15733,630,0.91,0,813,B0384,"₹ 3,150.00",774.9077491,0,30-Jul-24
397,12,IF2,Melting,Zone B,23304,572,0.91,0,966,B0397,"₹ 4,004.00",592.1325052,0,31-Jul-24
421,12,IF2,Melting,Zone B,37850,596,0.91,0,851,B0421,"₹ 4,172.00",700.3525264,0,1-Aug-24
423,14,IF2,Melting,Zone B,39007,556,0.91,0,879,B0423,"₹ 3,892.00",632.5369738,0,1-Aug-24
424,15,IF2,Melting,Zone B,39572,565,0.91,0,812,B0424,"₹ 3,955.00",695.8128079,0,1-Aug-24
442,9,IF2,Melting,Zone C,50392,554,0.91,0,808,B0442,"₹ 4,986.00",685.6435644,0,2-Aug-24
449,16,IF2,Melting,Zone B,54744,638,0.91,0,855,B0449,"₹ 4,466.00",746.1988304,0,2-Aug-24
452,19,IF2,Melting,Zone D,56558,562,0.91,0,985,B0452,"₹ 6,182.00",570.5583756,0,2-Aug-24
456,23,IF2,Melting,Zone A,58838,571,0.91,0,826,B0456,"₹ 2,855.00",691.283293,0,2-Aug-24
464,7,IF2,Melting,Zone B,63702,594,0.91,0,825,B0464,"₹ 4,158.00",720,0,3-Aug-24
469,12,IF2,Melting,Zone B,66746,610,0.91,0,969,B0469,"₹ 4,270.00",629.5149639,0,3-Aug-24
470,13,IF2,Melting,Zone B,67339,593,0.91,0,846,B0470,"₹ 4,151.00",700.9456265,0,3-Aug-24
477,20,IF2,Melting,Zone D,71464,577,0.91,0,913,B0477,"₹ 6,347.00",631.9824754,0,3-Aug-24
478,21,IF2,Melting,Zone D,72058,594,0.91,0,851,B0478,"₹ 6,534.00",698.0023502,0,3-Aug-24
487,6,IF2,Melting,Zone B,77411,619,0.91,0,856,B0487,"₹ 4,333.00",723.1308411,0,4-Aug-24
493,12,IF2,Melting,Zone B,80890,625,0.91,0,991,B0493,"₹ 4,375.00",630.6760848,0,4-Aug-24
502,21,IF2,Melting,Zone D,86283,619,0.91,0,802,B0502,"₹ 6,809.00",771.8204489,0,4-Aug-24
506,1,IF2,Melting,Zone A,88677,641,0.91,0,979,B0506,"₹ 3,205.00",654.7497446,0,5-Aug-24
507,2,IF2,Melting,Zone A,89291,614,0.91,0,825,B0507,"₹ 3,070.00",744.2424242,0,5-Aug-24
511,6,IF2,Melting,Zone B,91738,589,0.91,0,954,B0511,"₹ 4,123.00",617.4004193,0,5-Aug-24
512,7,IF2,Melting,Zone B,92345,607,0.91,0,869,B0512,"₹ 4,249.00",698.5040276,0,5-Aug-24
520,15,IF2,Melting,Zone B,97223,592,0.91,0,854,B0520,"₹ 4,144.00",693.2084309,0,5-Aug-24
530,1,IF2,Melting,Zone A,103237,632,0.91,0,853,B0530,"₹ 3,160.00",740.9144197,0,6-Aug-24
533,4,IF2,Melting,Zone A,105140,636,0.91,0,830,B0533,"₹ 3,180.00",766.2650602,0,6-Aug-24
536,7,IF2,Melting,Zone B,107003,619,0.91,0,845,B0536,"₹ 4,333.00",732.5443787,0,6-Aug-24
539,10,IF2,Melting,Zone C,108812,600,0.91,0,846,B0539,"₹ 5,400.00",709.2198582,0,6-Aug-24
540,11,IF2,Melting,Zone C,109444,632,0.91,0,929,B0540,"₹ 5,688.00",680.3013994,0,6-Aug-24
542,13,IF2,Melting,Zone B,110580,570,0.91,0,912,B0542,"₹ 3,990.00",625,0,6-Aug-24
547,18,IF2,Melting,Zone D,113646,562,0.91,0,978,B0547,"₹ 6,182.00",574.6421268,0,6-Aug-24
553,0,IF2,Melting,Zone A,117316,631,0.91,0,908,B0553,"₹ 3,155.00",694.9339207,0,7-Aug-24
558,5,IF2,Melting,Zone A,120248,622,0.91,0,868,B0558,"₹ 3,110.00",716.5898618,0,7-Aug-24
561,8,IF2,Melting,Zone B,122051,593,0.91,0,825,B0561,"₹ 4,151.00",718.7878788,0,7-Aug-24
569,16,IF2,Melting,Zone B,126832,576,0.91,0,855,B0569,"₹ 4,032.00",673.6842105,0,7-Aug-24
570,17,IF2,Melting,Zone B,127455,623,0.91,0,894,B0570,"₹ 4,361.00",696.8680089,0,7-Aug-24
572,19,IF2,Melting,Zone D,128597,580,0.91,0,975,B0572,"₹ 6,380.00",594.8717949,0,7-Aug-24
589,12,IF2,Melting,Zone B,138714,607,0.91,0,817,B0589,"₹ 4,249.00",742.9620563,0,8-Aug-24
598,21,IF2,Melting,Zone D,144024,588,0.91,0,865,B0598,"₹ 6,468.00",679.7687861,0,8-Aug-24
601,0,IF2,Melting,Zone A,145878,580,0.91,0,880,B0601,"₹ 2,900.00",659.0909091,0,9-Aug-24
604,3,IF2,Melting,Zone A,147697,609,0.91,0,904,B0604,"₹ 3,045.00",673.6725664,0,9-Aug-24
606,5,IF2,Melting,Zone A,148819,557,0.91,0,937,B0606,"₹ 2,785.00",594.4503735,0,9-Aug-24
610,9,IF2,Melting,Zone C,151236,632,0.91,0,804,B0610,"₹ 5,688.00",786.0696517,0,9-Aug-24
615,14,IF2,Melting,Zone B,154194,558,0.91,0,988,B0615,"₹ 3,906.00",564.7773279,0,9-Aug-24
629,4,IF2,Melting,Zone A,162559,621,0.91,0,981,B0629,"₹ 3,105.00",633.0275229,0,10-Aug-24
634,9,IF2,Melting,Zone C,165591,611,0.91,0,864,B0634,"₹ 5,499.00",707.1759259,0,10-Aug-24
638,13,IF2,Melting,Zone B,168020,630,0.91,0,887,B0638,"₹ 4,410.00",710.259301,0,10-Aug-24
649,0,IF2,Melting,Zone A,174632,586,0.91,0,969,B0649,"₹ 2,930.00",604.747162,0,11-Aug-24
655,6,IF2,Melting,Zone B,178254,630,0.91,0,900,B0655,"₹ 4,410.00",700,0,11-Aug-24
656,7,IF2,Melting,Zone B,178889,635,0.91,0,994,B0656,"₹ 4,445.00",638.832998,0,11-Aug-24
663,14,IF2,Melting,Zone B,183177,650,0.91,0,888,B0663,"₹ 4,550.00",731.981982,0,11-Aug-24
669,20,IF2,Melting,Zone D,186711,553,0.91,0,896,B0669,"₹ 6,083.00",617.1875,0,11-Aug-24
671,22,IF2,Melting,Zone A,187870,563,0.91,0,850,B0671,"₹ 2,815.00",662.3529412,0,11-Aug-24
676,3,IF2,Melting,Zone A,190934,644,0.91,0,881,B0676,"₹ 3,220.00",730.9875142,0,12-Aug-24
677,4,IF2,Melting,Zone A,191509,575,0.91,0,987,B0677,"₹ 2,875.00",582.5734549,0,12-Aug-24
680,7,IF2,Melting,Zone B,193299,610,0.91,0,920,B0680,"₹ 4,270.00",663.0434783,0,12-Aug-24
682,9,IF2,Melting,Zone C,194501,637,0.91,0,892,B0682,"₹ 5,733.00",714.1255605,0,12-Aug-24
690,17,IF2,Melting,Zone B,199324,555,0.91,0,818,B0690,"₹ 3,885.00",678.4841076,0,12-Aug-24
691,18,IF2,Melting,Zone D,199968,644,0.91,0,899,B0691,"₹ 7,084.00",716.3515017,0,12-Aug-24
702,5,IF2,Melting,Zone A,206557,612,0.91,0,850,B0702,"₹ 3,060.00",720,0,13-Aug-24
710,13,IF2,Melting,Zone B,211383,587,0.91,0,897,B0710,"₹ 4,109.00",654.4035674,0,13-Aug-24
717,20,IF2,Melting,Zone D,215438,552,0.91,0,946,B0717,"₹ 6,072.00",583.5095137,0,13-Aug-24
361,0,IF2,Melting,Zone A,1859,600,0.95,0,977,B0361,"₹ 3,000.00",614.1248721,0,30-Jul-24
363,2,IF2,Melting,Zone A,3034,602,0.94,0,868,B0363,"₹ 3,010.00",693.5483871,0,30-Jul-24
365,4,IF2,Melting,Zone A,4212,560,0.94,0,861,B0365,"₹ 2,800.00",650.4065041,0,30-Jul-24
366,5,IF2,Melting,Zone A,4799,587,0.95,0,815,B0366,"₹ 2,935.00",720.2453988,0,30-Jul-24
368,7,IF2,Melting,Zone B,5968,598,0.94,0,951,B0368,"₹ 4,186.00",628.8117771,0,30-Jul-24
370,9,IF2,Melting,Zone C,7228,621,0.95,0,854,B0370,"₹ 5,589.00",727.1662763,0,30-Jul-24
377,16,IF2,Melting,Zone B,11547,601,0.9,0,930,B0377,"₹ 4,207.00",646.2365591,0,30-Jul-24
385,0,IF2,Melting,Zone A,16302,569,0.94,0,897,B0385,"₹ 2,845.00",634.3366778,0,31-Jul-24
387,2,IF2,Melting,Zone A,17509,572,0.94,0,991,B0387,"₹ 2,860.00",577.1947528,0,31-Jul-24
388,3,IF2,Melting,Zone A,18069,560,0.95,0,918,B0388,"₹ 2,800.00",610.0217865,0,31-Jul-24
389,4,IF2,Melting,Zone A,18687,618,0.94,0,851,B0389,"₹ 3,090.00",726.2044653,0,31-Jul-24
393,8,IF2,Melting,Zone B,20979,586,0.94,0,885,B0393,"₹ 4,102.00",662.1468927,0,31-Jul-24
394,9,IF2,Melting,Zone C,21529,550,0.9,0,805,B0394,"₹ 4,950.00",683.2298137,0,31-Jul-24
398,13,IF2,Melting,Zone B,23919,615,0.94,0,913,B0398,"₹ 4,305.00",673.6035049,0,31-Jul-24
399,14,IF2,Melting,Zone B,24492,573,0.9,0,835,B0399,"₹ 4,011.00",686.2275449,0,31-Jul-24
400,15,IF2,Melting,Zone B,25122,630,0.94,0,914,B0400,"₹ 4,410.00",689.2778993,0,31-Jul-24
401,16,IF2,Melting,Zone B,25758,636,0.9,0,898,B0401,"₹ 4,452.00",708.2405345,0,31-Jul-24
405,20,IF2,Melting,Zone D,28223,633,0.95,0,839,B0405,"₹ 6,963.00",754.4696067,0,31-Jul-24
406,21,IF2,Melting,Zone D,28818,595,0.9,0,804,B0406,"₹ 6,545.00",740.0497512,0,31-Jul-24
407,22,IF2,Melting,Zone A,29392,574,0.94,0,915,B0407,"₹ 2,870.00",627.3224044,0,31-Jul-24
410,1,IF2,Melting,Zone A,31168,559,0.95,0,983,B0410,"₹ 2,795.00",568.6673449,0,1-Aug-24
411,2,IF2,Melting,Zone A,31803,635,0.94,0,898,B0411,"₹ 3,175.00",707.1269488,0,1-Aug-24
412,3,IF2,Melting,Zone A,32358,555,0.94,0,957,B0412,"₹ 2,775.00",579.9373041,0,1-Aug-24
414,5,IF2,Melting,Zone A,33560,636,0.94,0,880,B0414,"₹ 3,180.00",722.7272727,0,1-Aug-24
416,7,IF2,Melting,Zone B,34785,636,0.9,0,939,B0416,"₹ 4,452.00",677.3162939,0,1-Aug-24
417,8,IF2,Melting,Zone B,35371,586,0.9,0,910,B0417,"₹ 4,102.00",643.956044,0,1-Aug-24
418,9,IF2,Melting,Zone C,35987,616,0.94,0,916,B0418,"₹ 5,544.00",672.489083,0,1-Aug-24
425,16,IF2,Melting,Zone B,40188,616,0.9,0,813,B0425,"₹ 4,312.00",757.6875769,0,1-Aug-24
426,17,IF2,Melting,Zone B,40768,580,0.94,0,961,B0426,"₹ 4,060.00",603.5379813,0,1-Aug-24
431,22,IF2,Melting,Zone A,43731,558,0.9,0,916,B0431,"₹ 2,790.00",609.1703057,0,1-Aug-24
435,2,IF2,Melting,Zone A,46154,613,0.94,0,916,B0435,"₹ 3,065.00",669.2139738,0,2-Aug-24
436,3,IF2,Melting,Zone A,46788,634,0.9,0,897,B0436,"₹ 3,170.00",706.8004459,0,2-Aug-24
437,4,IF2,Melting,Zone A,47349,561,0.95,0,819,B0437,"₹ 2,805.00",684.981685,0,2-Aug-24
440,7,IF2,Melting,Zone B,49190,624,0.9,0,876,B0440,"₹ 4,368.00",712.3287671,0,2-Aug-24
443,10,IF2,Melting,Zone C,51022,630,0.9,0,826,B0443,"₹ 5,670.00",762.7118644,0,2-Aug-24
444,11,IF2,Melting,Zone C,51624,602,0.9,0,839,B0444,"₹ 5,418.00",717.5208582,0,2-Aug-24
446,13,IF2,Melting,Zone B,52823,563,0.9,0,957,B0446,"₹ 3,941.00",588.2967607,0,2-Aug-24
447,14,IF2,Melting,Zone B,53459,636,0.9,0,813,B0447,"₹ 4,452.00",782.2878229,0,2-Aug-24
451,18,IF2,Melting,Zone D,55996,623,0.94,0,915,B0451,"₹ 6,853.00",680.8743169,0,2-Aug-24
453,20,IF2,Melting,Zone D,57119,561,0.95,0,842,B0453,"₹ 6,171.00",666.2707838,0,2-Aug-24
454,21,IF2,Melting,Zone D,57670,551,0.94,0,997,B0454,"₹ 6,061.00",552.6579739,0,2-Aug-24
458,1,IF2,Melting,Zone A,60063,614,0.9,0,904,B0458,"₹ 3,070.00",679.2035398,0,3-Aug-24
459,2,IF2,Melting,Zone A,60669,606,0.95,0,982,B0459,"₹ 3,030.00",617.107943,0,3-Aug-24
460,3,IF2,Melting,Zone A,61287,618,0.95,0,930,B0460,"₹ 3,090.00",664.516129,0,3-Aug-24
471,14,IF2,Melting,Zone B,67918,579,0.95,0,961,B0471,"₹ 4,053.00",602.4973985,0,3-Aug-24
472,15,IF2,Melting,Zone B,68537,619,0.94,0,842,B0472,"₹ 4,333.00",735.1543943,0,3-Aug-24
475,18,IF2,Melting,Zone D,70302,582,0.94,0,894,B0475,"₹ 6,402.00",651.0067114,0,3-Aug-24
476,19,IF2,Melting,Zone D,70887,585,0.9,0,857,B0476,"₹ 6,435.00",682.613769,0,3-Aug-24
479,22,IF2,Melting,Zone A,72689,631,0.94,0,832,B0479,"₹ 3,155.00",758.4134615,0,3-Aug-24
480,23,IF2,Melting,Zone A,73272,583,0.95,0,905,B0480,"₹ 2,915.00",644.198895,0,3-Aug-24
482,1,IF2,Melting,Zone A,74405,553,0.94,0,966,B0482,"₹ 2,765.00",572.4637681,0,4-Aug-24
484,3,IF2,Melting,Zone A,75611,598,0.94,0,882,B0484,"₹ 2,990.00",678.0045351,0,4-Aug-24
488,7,IF2,Melting,Zone B,78025,614,0.94,0,819,B0488,"₹ 4,298.00",749.6947497,0,4-Aug-24
495,14,IF2,Melting,Zone B,82096,608,0.9,0,916,B0495,"₹ 4,256.00",663.7554585,0,4-Aug-24
498,17,IF2,Melting,Zone B,83918,633,0.94,0,864,B0498,"₹ 4,431.00",732.6388889,0,4-Aug-24
499,18,IF2,Melting,Zone D,84505,587,0.9,0,904,B0499,"₹ 6,457.00",649.3362832,0,4-Aug-24
500,19,IF2,Melting,Zone D,85061,556,0.95,0,991,B0500,"₹ 6,116.00",561.049445,0,4-Aug-24
503,22,IF2,Melting,Zone A,86872,589,0.94,0,871,B0503,"₹ 2,945.00",676.2342135,0,4-Aug-24
505,0,IF2,Melting,Zone A,88036,589,0.9,0,906,B0505,"₹ 2,945.00",650.1103753,0,5-Aug-24
509,4,IF2,Melting,Zone A,90521,621,0.94,0,916,B0509,"₹ 3,105.00",677.9475983,0,5-Aug-24
